InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
555025,23112,PARISIENNE CURIO CABINET,2,2011-05-31 11:21:00,7.5,17648,United Kingdom,15.0
556685,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-06-14 10:00:00,15.95,14503,United Kingdom,31.9
547815,POST,POSTAGE,1,2011-03-25 14:19:00,40.0,13520,Switzerland,40.0
537399,21327,SKULLS WRITING SET ,2,2010-12-06 14:31:00,1.65,13030,United Kingdom,3.3
553143,22595,GINGHAM HEART DECORATION,12,2011-05-13 13:15:00,0.85,12695,France,10.2
573122,22505,MEMO BOARD COTTAGE DESIGN,3,2011-10-27 16:23:00,4.95,14357,United Kingdom,14.850000000000001
565541,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-09-05 12:00:00,0.85,14159,United Kingdom,1.7
543116,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-03 13:29:00,2.95,17672,United Kingdom,17.700000000000003
574481,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-11-04 12:45:00,4.95,18022,United Kingdom,9.9
566959,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-09-15 17:00:00,2.1,17530,United Kingdom,12.600000000000001
564724,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-08-28 12:16:00,3.25,15555,United Kingdom,3.25
566601,22113,GREY HEART HOT WATER BOTTLE,1,2011-09-13 15:57:00,4.25,16469,United Kingdom,4.25
553009,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2011-05-12 16:52:00,4.25,13601,United Kingdom,4.25
561679,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-07-28 18:56:00,1.65,15245,United Kingdom,19.799999999999997
568707,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-28 15:33:00,4.95,14911,EIRE,19.8
537608,21592,RETROSPOT CIGAR BOX MATCHES ,4,2010-12-07 13:20:00,1.25,15024,United Kingdom,5.0
544283,85053,FRENCH ENAMEL CANDLEHOLDER,2,2011-02-17 12:27:00,2.1,13668,United Kingdom,4.2
546990,22109,FULL ENGLISH BREAKFAST PLATE,4,2011-03-18 12:59:00,3.75,14315,United Kingdom,15.0
575508,22898,CHILDRENS APRON APPLES DESIGN,100,2011-11-10 10:32:00,1.65,14646,Netherlands,165.0
572913,21621,VINTAGE UNION JACK BUNTING,1,2011-10-26 16:21:00,8.5,15993,United Kingdom,8.5
569220,22467,GUMBALL COAT RACK,2,2011-10-02 13:26:00,2.55,16007,United Kingdom,5.1
543169,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,48,2011-02-04 08:59:00,3.39,13694,United Kingdom,162.72
556528,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-13 11:36:00,2.08,13269,United Kingdom,20.8
541658,23230,WRAP ALPHABET DESIGN,25,2011-01-20 12:16:00,0.42,15529,United Kingdom,10.5
567370,20750,RED RETROSPOT MINI CASES,24,2011-09-20 09:13:00,6.35,14236,United Kingdom,152.39999999999998
547663,22616,PACK OF 12 LONDON TISSUES ,12,2011-03-24 13:16:00,0.29,16022,United Kingdom,3.4799999999999995
568558,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-09-27 16:28:00,4.95,16354,United Kingdom,4.95
562274,15056N,EDWARDIAN PARASOL NATURAL,3,2011-08-04 10:00:00,5.95,12704,Finland,17.85
564729,23203,JUMBO BAG VINTAGE DOILY ,2,2011-08-28 12:44:00,2.08,13137,United Kingdom,4.16
561857,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-07-29 16:24:00,2.55,13004,United Kingdom,30.599999999999998
576347,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2011-11-14 15:38:00,3.25,13268,United Kingdom,3.25
552025,84212,"ASSORTED FLOWER COLOUR ""LEIS""",6,2011-05-05 18:04:00,0.65,13969,United Kingdom,3.9000000000000004
575063,23389,SPACEBOY MINI BACKPACK,1,2011-11-08 12:32:00,4.15,16764,United Kingdom,4.15
536707,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-12-02 12:33:00,3.75,12915,United Kingdom,15.0
541362,84247G,"DECOUPAGE,GREETING CARD,",12,2011-01-17 14:49:00,0.42,17730,United Kingdom,5.04
570467,22668,PINK BABY BUNTING,5,2011-10-10 16:06:00,2.95,12607,USA,14.75
563734,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-18 18:11:00,2.95,14064,United Kingdom,17.700000000000003
543300,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2011-02-07 11:42:00,3.25,13334,United Kingdom,6.5
556441,21781,MA CAMPAGNE CUTLERY BOX,1,2011-06-10 15:07:00,14.95,14415,United Kingdom,14.95
554697,22412,METAL SIGN NEIGHBOURHOOD WITCH ,7,2011-05-25 17:31:00,2.1,14584,United Kingdom,14.700000000000001
542303,84050,PINK HEART SHAPE EGG FRYING PAN,6,2011-01-27 11:05:00,1.65,12539,Spain,9.899999999999999
566561,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-13 12:13:00,3.75,18145,United Kingdom,15.0
545869,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-03-07 14:45:00,3.95,17162,United Kingdom,15.8
560188,22192,BLUE DINER WALL CLOCK,4,2011-07-15 12:10:00,8.5,18229,United Kingdom,34.0
538255,22348,TEA BAG PLATE RED RETROSPOT,12,2010-12-10 12:33:00,0.85,14911,EIRE,10.2
553556,22970,LONDON BUS COFFEE MUG,6,2011-05-17 16:48:00,2.55,17530,United Kingdom,15.299999999999999
539338,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2010-12-17 10:54:00,0.55,17404,Sweden,132.0
579470,85099F,JUMBO BAG STRAWBERRY,2,2011-11-29 15:06:00,2.08,16549,United Kingdom,4.16
545415,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-03-02 13:03:00,2.95,15641,United Kingdom,17.700000000000003
578305,23487,SWEET HEART CAKE CARRIER,5,2011-11-23 15:44:00,8.25,14088,United Kingdom,41.25
563756,21888,BINGO SET,4,2011-08-19 11:08:00,3.75,12418,Switzerland,15.0
558232,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-06-27 14:30:00,1.25,17841,United Kingdom,1.25
569234,22227,HANGING HEART MIRROR DECORATION ,2,2011-10-02 15:33:00,0.65,17841,United Kingdom,1.3
537691,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-12-08 10:39:00,0.65,13842,United Kingdom,7.800000000000001
545462,20675,BLUE POLKADOT BOWL,10,2011-03-03 08:24:00,1.25,17567,United Kingdom,12.5
541844,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,2011-01-23 12:19:00,4.95,16931,United Kingdom,4.95
581164,21169,YOU'RE CONFUSING ME METAL SIGN ,7,2011-12-07 14:34:00,1.69,14395,United Kingdom,11.83
562880,22637,PIGGY BANK RETROSPOT ,48,2011-08-10 10:53:00,2.1,15838,United Kingdom,100.80000000000001
563211,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-14 12:33:00,6.95,17049,United Kingdom,13.9
575507,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,2011-11-10 10:32:00,7.65,17197,United Kingdom,61.2
571279,22694,WICKER STAR ,9,2011-10-16 12:54:00,2.1,16466,United Kingdom,18.900000000000002
550361,22501,PICNIC BASKET WICKER LARGE,2,2011-04-18 11:10:00,9.95,13082,United Kingdom,19.9
580509,POST,POSTAGE,2,2011-12-04 13:45:00,18.0,12719,France,36.0
564355,47566,PARTY BUNTING,4,2011-08-24 15:12:00,4.95,13507,United Kingdom,19.8
553901,23174,REGENCY SUGAR BOWL GREEN,12,2011-05-19 17:48:00,4.15,14911,EIRE,49.800000000000004
569206,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-10-02 10:58:00,12.75,15038,United Kingdom,12.75
545165,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-02-28 13:41:00,3.75,16339,United Kingdom,3.75
571965,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-20 10:41:00,4.25,17238,United Kingdom,4.25
564739,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-08-28 14:28:00,4.15,16931,United Kingdom,4.15
553202,21988,PACK OF 6 SKULL PAPER PLATES,1,2011-05-15 16:02:00,0.85,15854,United Kingdom,0.85
542122,21879,HEARTS GIFT TAPE,24,2011-01-25 14:36:00,0.19,17082,United Kingdom,4.5600000000000005
578834,22151,PLACE SETTING WHITE HEART,48,2011-11-25 15:32:00,0.42,18109,United Kingdom,20.16
557896,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-23 14:22:00,2.1,17611,United Kingdom,2.1
541698,10002,INFLATABLE POLITICAL GLOBE ,18,2011-01-20 19:16:00,0.85,14713,United Kingdom,15.299999999999999
572290,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1,2011-10-23 12:46:00,0.83,14800,United Kingdom,0.83
541206,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,108,2011-01-14 12:24:00,1.06,14646,Netherlands,114.48
555368,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-06-02 14:30:00,12.75,13437,United Kingdom,25.5
541709,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-21 11:09:00,4.95,17504,United Kingdom,14.850000000000001
542599,21866,UNION JACK FLAG LUGGAGE TAG,2,2011-01-30 11:01:00,1.25,17062,United Kingdom,2.5
576897,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-11-17 08:41:00,4.25,17828,Malta,17.0
553205,23298,SPOTTY BUNTING,3,2011-05-16 08:13:00,4.95,15813,United Kingdom,14.850000000000001
537471,22427,ENAMEL FLOWER JUG CREAM,3,2010-12-07 10:51:00,5.95,14344,United Kingdom,17.85
571926,22707,WRAP MONSTER FUN ,25,2011-10-19 16:41:00,0.42,16722,United Kingdom,10.5
542393,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-01-27 15:02:00,1.25,18125,United Kingdom,2.5
564647,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-08-26 13:56:00,9.95,17920,United Kingdom,9.95
559680,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-11 14:47:00,4.95,12717,Greece,19.8
578977,22306,SILVER MUG BONE CHINA TREE OF LIFE,3,2011-11-27 15:18:00,1.06,17231,United Kingdom,3.18
555418,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-03 10:19:00,2.95,15498,United Kingdom,17.700000000000003
548407,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-31 10:07:00,1.65,16401,United Kingdom,19.799999999999997
579301,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,2011-11-29 11:32:00,1.45,18118,United Kingdom,1.45
540546,22961,JAM MAKING SET PRINTED,12,2011-01-09 15:56:00,1.45,12766,Portugal,17.4
577740,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,2011-11-21 13:36:00,0.29,17625,United Kingdom,1.16
578679,20725,LUNCH BAG RED RETROSPOT,10,2011-11-25 08:12:00,1.65,15117,United Kingdom,16.5
571844,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-10-19 12:30:00,14.95,17101,United Kingdom,14.95
546159,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-10 09:41:00,2.95,16471,United Kingdom,17.700000000000003
574481,23507,MINI PLAYING CARDS BUFFALO BILL ,7,2011-11-04 12:45:00,0.42,18022,United Kingdom,2.94
566294,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-09-11 15:41:00,4.25,15533,United Kingdom,12.75
564735,22269,EGG CUP NATURAL CHICKEN,1,2011-08-28 13:35:00,0.39,15856,United Kingdom,0.39
566788,23170,REGENCY TEA PLATE ROSES ,12,2011-09-15 10:31:00,1.65,14306,United Kingdom,19.799999999999997
580848,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-12-06 11:51:00,3.75,18005,United Kingdom,3.75
542862,22199,FRYING PAN RED RETROSPOT,1,2011-02-01 11:51:00,4.25,14606,United Kingdom,4.25
581412,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-12-08 14:38:00,2.55,14415,United Kingdom,5.1
547922,21926,RED/CREAM STRIPE CUSHION COVER ,12,2011-03-28 13:32:00,1.25,15624,United Kingdom,15.0
548409,21889,WOODEN BOX OF DOMINOES,24,2011-03-31 10:27:00,1.25,12731,France,30.0
544315,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2011-02-17 14:42:00,1.25,12748,United Kingdom,1.25
577540,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,2011-11-20 14:28:00,1.25,14984,United Kingdom,2.5
572233,22567,20 DOLLY PEGS RETROSPOT,96,2011-10-21 14:41:00,1.25,14646,Netherlands,120.0
564226,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2011-08-24 10:13:00,4.95,12523,France,39.6
581405,15056P,EDWARDIAN PARASOL PINK,1,2011-12-08 13:50:00,5.95,13521,United Kingdom,5.95
537051,22470,HEART OF WICKER LARGE,3,2010-12-05 11:12:00,2.95,15708,United Kingdom,8.850000000000001
561867,21845,DAIRY MAID STRIPE MUG,6,2011-07-31 10:59:00,0.79,16931,United Kingdom,4.74
561113,21164,HOME SWEET HOME METAL SIGN ,1,2011-07-25 12:09:00,2.95,17841,United Kingdom,2.95
568222,22621,TRADITIONAL KNITTING NANCY,12,2011-09-26 10:06:00,1.65,16603,United Kingdom,19.799999999999997
581489,22061,LARGE CAKE STAND  HANGING STRAWBERY,48,2011-12-09 09:46:00,2.95,16954,United Kingdom,141.60000000000002
578016,22080,RIBBON REEL POLKADOTS ,4,2011-11-22 13:02:00,1.65,14506,United Kingdom,6.6
574089,22192,BLUE DINER WALL CLOCK,2,2011-11-03 09:07:00,8.5,17611,United Kingdom,17.0
574032,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,34,2011-11-02 12:37:00,0.29,17754,United Kingdom,9.86
555524,22896,PEG BAG APPLES DESIGN,1,2011-06-05 11:37:00,2.55,16923,United Kingdom,2.55
543468,71459,HANGING JAM JAR T-LIGHT HOLDER,1,2011-02-08 14:45:00,0.85,14562,United Kingdom,0.85
574679,23348,CHILDRENS TOY COOKING UTENSIL SET,12,2011-11-06 12:38:00,2.08,12645,Germany,24.96
540021,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-01-04 12:51:00,9.95,17841,United Kingdom,9.95
552064,22778,GLASS CLOCHE SMALL,3,2011-05-06 11:05:00,3.95,15874,United Kingdom,11.850000000000001
580632,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-12-05 12:16:00,1.25,16360,United Kingdom,1.25
556113,22432,WATERING CAN PINK BUNNY,6,2011-06-09 09:32:00,1.95,13510,United Kingdom,11.7
576889,21132,SILVER STANDING GNOME   ,1,2011-11-16 17:24:00,4.25,12748,United Kingdom,4.25
575840,23510,MINI PLAYING CARDS GYMKHANA,20,2011-11-11 11:56:00,0.42,13137,United Kingdom,8.4
536985,21955,DOORMAT UNION JACK GUNS AND ROSES,4,2010-12-03 14:40:00,7.95,15373,United Kingdom,31.8
550473,79164,BLACK WINE GLASS,6,2011-04-18 13:54:00,0.39,14623,United Kingdom,2.34
570246,85178,VICTORIAN SEWING KIT,1,2011-10-09 16:22:00,1.25,16921,United Kingdom,1.25
580956,21213,PACK OF 72 SKULL CAKE CASES,2,2011-12-06 14:23:00,0.55,17841,United Kingdom,1.1
571837,23508,MINI PLAYING CARDS DOLLY GIRL ,7,2011-10-19 12:11:00,0.42,16470,United Kingdom,2.94
536851,22111,SCOTTIE DOG HOT WATER BOTTLE,36,2010-12-03 09:49:00,4.95,12967,United Kingdom,178.20000000000002
566291,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-09-11 15:31:00,1.45,12965,United Kingdom,2.9
573151,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-10-27 20:09:00,1.25,17602,United Kingdom,2.5
576611,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-11-15 16:29:00,9.95,17357,United Kingdom,9.95
539314,22855,FINE WICKER HEART ,12,2010-12-16 18:20:00,1.25,13874,United Kingdom,15.0
569383,23294,SET OF 6 SNACK LOAF BAKING CASES,16,2011-10-03 16:46:00,0.83,15159,United Kingdom,13.28
553935,21175,GIN + TONIC DIET METAL SIGN,12,2011-05-20 10:32:00,2.55,15856,United Kingdom,30.599999999999998
549958,20963,APPLE BATH SPONGE,10,2011-04-13 13:47:00,1.25,17589,United Kingdom,12.5
558686,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-07-01 11:33:00,1.25,17706,United Kingdom,15.0
563935,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,4,2011-08-21 16:24:00,0.83,15547,United Kingdom,3.32
566674,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-09-14 11:41:00,3.75,15105,United Kingdom,15.0
580140,21843,RED RETROSPOT CAKE STAND,3,2011-12-02 09:19:00,10.95,14895,United Kingdom,32.849999999999994
545340,21500,PINK POLKADOT WRAP ,25,2011-03-02 08:41:00,0.42,15416,United Kingdom,10.5
550161,22956,36 FOIL HEART CAKE CASES,6,2011-04-14 15:58:00,2.1,14154,United Kingdom,12.600000000000001
541591,22248,DECORATION  PINK CHICK MAGIC GARDEN,6,2011-01-19 14:52:00,0.85,15831,United Kingdom,5.1
552893,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-05-12 10:49:00,0.85,14421,United Kingdom,20.4
567967,22712,CARD DOLLY GIRL ,12,2011-09-23 09:39:00,0.42,15858,United Kingdom,5.04
562576,23298,SPOTTY BUNTING,2,2011-08-07 13:08:00,4.95,15518,United Kingdom,9.9
549906,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-04-12 16:28:00,0.85,14998,United Kingdom,10.2
573879,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-11-01 13:21:00,2.08,15039,United Kingdom,4.16
546107,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-09 12:33:00,1.65,17238,United Kingdom,9.899999999999999
563589,22365,DOORMAT RESPECTABLE HOUSE,20,2011-08-17 19:40:00,8.0,17450,United Kingdom,160.0
576014,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-11-13 14:29:00,1.45,17218,United Kingdom,1.45
552550,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2011-05-10 10:43:00,0.42,13881,United Kingdom,50.4
543800,22522,CHILDS GARDEN FORK BLUE ,1,2011-02-13 11:36:00,0.85,17282,United Kingdom,0.85
554697,21164,HOME SWEET HOME METAL SIGN ,3,2011-05-25 17:31:00,2.95,14584,United Kingdom,8.850000000000001
575730,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-11-10 19:53:00,3.95,14765,United Kingdom,7.9
545845,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-03-07 13:38:00,0.42,12754,Japan,0.42
580958,21818,GLITTER HEART DECORATION,20,2011-12-06 14:30:00,0.39,17266,United Kingdom,7.800000000000001
553339,23118,PARISIENNE JEWELLERY DRAWER ,16,2011-05-16 12:19:00,6.65,15125,United Kingdom,106.4
556964,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-06-16 09:46:00,4.95,16145,United Kingdom,14.850000000000001
547555,22029,SPACEBOY BIRTHDAY CARD,12,2011-03-23 16:35:00,0.42,14075,United Kingdom,5.04
543284,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-02-07 09:36:00,2.95,14410,United Kingdom,17.700000000000003
578429,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-24 12:12:00,4.95,16271,United Kingdom,14.850000000000001
554079,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-22 11:41:00,1.25,14546,United Kingdom,15.0
580528,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-12-04 15:28:00,0.85,14911,EIRE,10.2
574934,21175,GIN + TONIC DIET METAL SIGN,12,2011-11-07 16:50:00,2.55,16717,United Kingdom,30.599999999999998
578055,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2011-11-22 15:00:00,0.85,13986,United Kingdom,20.4
558812,22960,JAM MAKING SET WITH JARS,6,2011-07-04 11:35:00,4.25,16265,United Kingdom,25.5
571779,22154,ANGEL DECORATION 3 BUTTONS ,5,2011-10-19 11:27:00,0.42,12748,United Kingdom,2.1
575129,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-11-08 14:30:00,1.65,13110,United Kingdom,6.6
545469,22084,PAPER CHAIN KIT EMPIRE,6,2011-03-03 10:09:00,2.95,17646,United Kingdom,17.700000000000003
537864,22961,JAM MAKING SET PRINTED,24,2010-12-08 16:34:00,1.45,16700,United Kingdom,34.8
569669,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2011-10-05 13:47:00,2.55,14730,United Kingdom,2.55
556910,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-06-15 13:25:00,9.95,12748,United Kingdom,19.9
547875,46000S,POLYESTER FILLER PAD 40x40cm,2,2011-03-27 15:40:00,1.45,13408,United Kingdom,2.9
563720,20618,QUEEN OF THE SKIES PASSPORT COVER ,2,2011-08-18 16:24:00,2.1,15867,United Kingdom,4.2
572272,23485,BOTANICAL GARDENS WALL CLOCK ,2,2011-10-21 16:18:00,25.0,13171,United Kingdom,50.0
579162,21931,JUMBO STORAGE BAG SUKI,4,2011-11-28 13:58:00,2.08,16393,United Kingdom,8.32
557055,20725,LUNCH BAG RED RETROSPOT,10,2011-06-16 14:45:00,1.65,12621,Germany,16.5
563522,21754,HOME BUILDING BLOCK WORD,18,2011-08-17 10:59:00,5.45,17975,United Kingdom,98.10000000000001
547444,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2011-03-23 10:55:00,0.85,12811,Portugal,10.2
576779,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-16 13:25:00,0.83,14554,United Kingdom,6.64
569246,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-10-03 09:57:00,2.5,14096,United Kingdom,2.5
578522,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-11-24 14:09:00,1.25,17254,United Kingdom,1.25
550957,21981,PACK OF 12 WOODLAND TISSUES ,2,2011-04-21 16:37:00,0.29,18283,United Kingdom,0.58
569910,23389,SPACEBOY MINI BACKPACK,4,2011-10-06 16:47:00,4.15,17139,United Kingdom,16.6
559751,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-07-12 11:28:00,0.42,14688,United Kingdom,10.08
546774,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2,2011-03-16 15:45:00,2.95,14505,United Kingdom,5.9
575884,23221,REINDEER HEART DECORATION SILVER,12,2011-11-11 13:46:00,0.83,12685,France,9.959999999999999
546992,15036,ASSORTED COLOURS SILK FAN,600,2011-03-18 13:18:00,0.65,16684,United Kingdom,390.0
554684,21447,12 IVORY ROSE PEG PLACE SETTINGS,5,2011-05-25 16:28:00,1.25,16448,United Kingdom,6.25
569027,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-09-30 10:19:00,3.95,13089,United Kingdom,15.8
570649,23298,SPOTTY BUNTING,3,2011-10-11 13:12:00,4.95,17659,United Kingdom,14.850000000000001
559068,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2011-07-06 10:41:00,1.25,17841,United Kingdom,2.5
571328,22044,CHRISTMAS CARD STACK OF PRESENTS,48,2011-10-17 11:27:00,0.19,12473,Germany,9.120000000000001
543188,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-02-04 11:45:00,0.85,12567,France,10.2
553182,21754,HOME BUILDING BLOCK WORD,18,2011-05-15 12:21:00,5.45,17107,United Kingdom,98.10000000000001
553347,23134,LARGE ZINC HEART WALL ORGANISER,2,2011-05-16 12:59:00,8.25,14755,United Kingdom,16.5
569790,23395,BELLE JARDINIERE CUSHION COVER,1,2011-10-06 11:42:00,3.75,15910,United Kingdom,3.75
578944,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-11-27 13:41:00,1.65,16005,United Kingdom,1.65
562727,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-09 09:26:00,3.75,15601,United Kingdom,15.0
548616,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-04-01 11:48:00,0.83,18263,United Kingdom,19.919999999999998
571682,20974,12 PENCILS SMALL TUBE SKULL,2,2011-10-18 14:00:00,0.65,14179,United Kingdom,1.3
541677,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-01-20 14:01:00,0.85,12747,United Kingdom,10.2
578696,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-11-25 10:02:00,4.15,13985,United Kingdom,16.6
556509,POST,POSTAGE,2,2011-06-13 10:33:00,18.0,12708,Germany,36.0
556120,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-09 10:06:00,0.85,16722,United Kingdom,8.5
564976,21447,12 IVORY ROSE PEG PLACE SETTINGS,24,2011-08-31 15:49:00,1.25,17315,United Kingdom,30.0
574866,22667,RECIPE BOX RETROSPOT ,1,2011-11-07 12:34:00,2.95,12748,United Kingdom,2.95
540992,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-01-12 16:57:00,2.95,17364,United Kingdom,2.95
578258,22077,6 RIBBONS RUSTIC CHARM,4,2011-11-23 13:01:00,1.95,13263,United Kingdom,7.8
579516,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-11-29 17:52:00,2.55,17841,United Kingdom,2.55
558964,22469,HEART OF WICKER SMALL,80,2011-07-05 10:58:00,1.45,14235,United Kingdom,116.0
554365,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-05-24 10:22:00,0.65,13089,United Kingdom,20.8
559122,21369,MIRRORED WALL ART SPLODGES,12,2011-07-06 12:22:00,1.25,15159,United Kingdom,15.0
573330,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-10-30 11:22:00,4.25,16923,United Kingdom,17.0
560731,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-07-20 14:54:00,1.45,16149,United Kingdom,17.4
552321,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-05-09 09:15:00,0.85,17049,United Kingdom,8.5
561529,21155,RED RETROSPOT PEG BAG,6,2011-07-28 09:19:00,2.55,13013,United Kingdom,15.299999999999999
576911,23236,STORAGE TIN VINTAGE DOILY ,1,2011-11-17 10:01:00,2.89,17461,United Kingdom,2.89
570888,22077,6 RIBBONS RUSTIC CHARM,12,2011-10-13 10:26:00,1.95,17509,United Kingdom,23.4
553920,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-05-20 08:57:00,9.95,15955,United Kingdom,19.9
561900,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-07-31 15:31:00,0.83,16655,United Kingdom,6.64
536861,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2010-12-03 10:44:00,2.95,12427,Germany,17.700000000000003
550579,22418,10 COLOUR SPACEBOY PEN,24,2011-04-19 11:52:00,0.85,13266,United Kingdom,20.4
576592,22633,HAND WARMER UNION JACK,1,2011-11-15 14:47:00,2.1,13614,United Kingdom,2.1
542618,22078,RIBBON REEL LACE DESIGN ,2,2011-01-30 15:52:00,2.1,14502,United Kingdom,4.2
536857,85049G,CHOCOLATE BOX RIBBONS ,4,2010-12-03 10:33:00,1.25,16883,United Kingdom,5.0
547548,21043,APRON MODERN VINTAGE COTTON,2,2011-03-23 15:37:00,1.95,15644,United Kingdom,3.9
550328,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2011-04-17 13:18:00,1.25,17582,United Kingdom,60.0
